V,285,391178569143202,1000000000,12:39:38:34.148,0
V,286,391178585813144,1000000000,12:39:38:35.148,0
D,143,391178585813144,1000000000,12:39:38:35.148,0
V,287,391178602468878,1000000000,12:39:38:36.148,0
V,288,391178619143239,1000000000,12:39:38:37.148,0
D,144,391178619143239,1000000000,12:39:38:37.148,0
V,289,391178635810795,1000000000,12:39:38:38.148,0
V,290,391178652477695,1000000000,12:39:38:39.148,0
D,145,391178652477695,1000000000,12:39:38:39.148,0
V,291,391178669135138,1000000000,12:39:38:40.148,0
V,292,391178685807831,1000000000,12:39:38:41.148,0
D,146,391178685807832,1000000000,12:39:38:41.148,0
V,293,391178702489398,1000000000,12:39:38:42.149,0
V,294,391178719154966,1000000000,12:39:38:43.149,0
D,147,391178719154966,1000000000,12:39:38:43.149,0
V,295,391178735822564,1000000000,12:39:38:44.149,0
V,296,391178752487340,1000000000,12:39:38:45.149,0
D,148,391178752487340,1000000000,12:39:38:45.149,0
V,297,391178769148449,1000000000,12:39:38:46.148,0
V,298,391178785817018,1000000000,12:39:38:47.149,0
D,149,391178785817018,1000000000,12:39:38:47.149,0
V,299,391178802484739,1000000000,12:39:38:48.149,0
V,300,391178819145058,1000000000,12:39:38:49.148,0
D,150,391178819145058,1000000000,12:39:38:49.148,0
V,301,391178835813667,1000000000,12:39:38:50.148,0
V,302,391178852488403,1000000000,12:39:38:51.149,0
D,151,391178852488402,1000000000,12:39:38:51.149,0
V,303,391178869156166,1000000000,12:39:38:52.149,0
V,304,391178885813608,1000000000,12:39:38:53.148,0
D,152,391178885813608,1000000000,12:39:38:53.148,0
V,305,391178902499467,1000000000,12:39:38:54.149,0
V,306,391178919154410,1000000000,12:39:38:55.149,0
D,153,391178919154410,1000000000,12:39:38:55.149,0
V,307,391178935822049,1000000000,12:39:38:56.149,0
V,308,391178952485993,1000000000,12:39:38:57.149,0
D,154,391178952485993,1000000000,12:39:38:57.149,0
V,309,391178969156602,1000000000,12:39:38:58.149,0
V,310,391178985827002,1000000000,12:39:38:59.149,0
D,155,391178985827002,1000000000,12:39:38:59.149,0
V,311,391179002488905,1000000000,12:39:39:00.149,0
V,312,391179019168430,1000000000,12:39:39:01.150,0
D,156,391179019168429,1000000000,12:39:39:01.150,0
V,313,391179035836193,1000000000,12:39:39:02.150,0
V,314,391179052493845,1000000000,12:39:39:03.149,0
D,157,391179052493846,1000000000,12:39:39:03.149,0
V,315,391179069161831,1000000000,12:39:39:04.149,0
V,316,391179085826939,1000000000,12:39:39:05.149,0
D,158,391179085826939,1000000000,12:39:39:05.149,0
V,317,391179102494577,1000000000,12:39:39:06.149,0
V,318,391179119175022,1000000000,12:39:39:07.150,0
D,159,391179119175022,1000000000,12:39:39:07.150,0
V,319,391179135830840,1000000000,12:39:39:08.149,0
V,320,391179152499200,1000000000,12:39:39:09.149,0
D,160,391179152499200,1000000000,12:39:39:09.149,0
V,321,391179169166836,1000000000,12:39:39:10.150,0
V,322,391179185833447,1000000000,12:39:39:11.150,0
D,161,391179185833447,1000000000,12:39:39:11.150,0
V,323,391179202515015,1000000000,12:39:39:12.150,0
V,324,391179219173417,1000000000,12:39:39:13.150,0
D,162,391179219173417,1000000000,12:39:39:13.150,0
V,325,391179235848735,1000000000,12:39:39:14.150,0
V,326,391179252513054,1000000000,12:39:39:15.150,0
D,163,391179252513054,1000000000,12:39:39:15.150,0
V,327,391179269180733,1000000000,12:39:39:16.150,0
V,328,391179285838799,1000000000,12:39:39:17.150,0
D,164,391179285838799,1000000000,12:39:39:17.150,0
V,329,391179302502035,1000000000,12:39:39:18.150,0
V,330,391179319179979,1000000000,12:39:39:19.150,0
D,165,391179319179978,1000000000,12:39:39:19.150,0
V,331,391179335847657,1000000000,12:39:39:20.150,0
V,332,391179352511975,1000000000,12:39:39:21.150,0
D,166,391179352511976,1000000000,12:39:39:21.150,0
V,333,391179369190210,1000000000,12:39:39:22.151,0
V,334,391179385852821,1000000000,12:39:39:23.151,0
D,167,391179385852821,1000000000,12:39:39:23.151,0
V,335,391179402520499,1000000000,12:39:39:24.151,0
V,336,391179419179442,1000000000,12:39:39:25.150,0
D,168,391179419179442,1000000000,12:39:39:25.150,0
V,337,391179435857052,1000000000,12:39:39:26.151,0
V,338,391179452510706,1000000000,12:39:39:27.150,0
D,169,391179452510705,1000000000,12:39:39:27.150,0
V,339,391179469178300,1000000000,12:39:39:28.150,0
V,340,391179485846119,1000000000,12:39:39:29.150,0
D,170,391179485846119,1000000000,12:39:39:29.150,0
V,341,391179502528729,1000000000,12:39:39:30.151,0
V,342,391179519193755,1000000000,12:39:39:31.151,0
D,171,391179519193756,1000000000,12:39:39:31.151,0
V,343,391179535861433,1000000000,12:39:39:32.151,0
V,344,391179552523602,1000000000,12:39:39:33.151,0
